avg_mouse_speed,mouse_path_entropy,click_delay,task_completion_time,idle_time,micro_jitter_variance,acceleration_curve,curvature_variance,overshoot_correction_ratio,timing_entropy,label
527.372,0.4187,1.057,5.882,0.992,407.6346,11955.0186,0.0458,0.6448,0.0763,1
285.1263,0.6892,1.455,15.149,4.229,227.6818,16751.9049,0.1738,1.2503,0.1937,1
135.7142,0.566,1.396,1.144,0.0,3.8705,3810.3421,0.1919,0.0,0.357,1
576.4056,0.7956,1.508,0.752,0.0,351.5327,18199.6061,0.1405,16.619,0.3738,1
269.2122,0.8404,2.118,5.871,1.554,119.7005,11737.5742,0.1657,1.9907,0.1722,1
107.1952,0.8144,2.574,4.549,1.393,16.0832,5497.1657,0.1541,2.0968,0.1561,1
361.1563,0.3566,2.389,2.783,0.547,107.6805,16409.7798,0.0428,0.0041,0.1063,1
539.5515,0.7073,2.711,12.389,1.751,371.2237,13832.8665,0.0962,1.1837,0.1133,1
271.1114,0.5675,2.517,2.221,0.695,75.2876,8511.5084,0.069,0.0125,0.1577,1
188.7487,0.5141,1.253,1.12,0.128,87.5154,13077.1066,0.1442,0.1111,0.4162,1
154.3771,0.6474,2.013,1.872,0.953,30.6397,17599.2776,0.0637,2.3333,0.2127,1
140.1763,0.6281,2.828,0.867,0.455,33.38,7324.2448,0.2147,9.0,0.1872,1
1428.1069,0.1477,1.847,0.408,0.0,79.85,18954.9863,0.0,0.0,0.3561,1
521.9998,0.4561,2.78,17.073,2.912,322.5858,15292.7326,0.0673,1.0753,0.0652,1
561.2145,0.7201,1.74,3.648,0.681,567.3908,19970.8526,0.1205,0.8422,0.2894,1
920.8875,0.4544,2.22,11.683,1.362,769.4679,23643.7255,0.1003,1.0032,0.063,1
607.7377,0.4838,2.475,7.494,1.24,592.9193,17210.3434,0.0869,0.9471,0.0997,1
382.4489,0.5077,2.852,6.483,1.482,135.9466,12599.0401,0.1107,0.8523,0.0842,1
157.1898,0.338,2.108,0.607,0.13,9.4462,6089.8502,0.2236,0.0227,0.2104,1
178.1922,0.3788,1.285,4.164,0.947,21.0341,13143.8562,0.1412,0.0071,0.1843,1
576.9685,0.577,1.085,2.65,0.431,507.9166,18192.1297,0.0162,2.1851,0.0392,1
705.2448,0.6315,2.261,2.15,0.198,512.3681,14365.4103,0.0457,2.0326,0.1058,1
593.1894,0.4551,1.988,10.953,1.988,555.8129,17156.7347,0.052,0.9043,0.1157,1
293.7695,0.5102,1.628,8.624,2.504,174.3696,11846.8547,0.0944,0.866,0.122,1
346.8598,0.5421,2.79,14.461,3.604,200.6632,15005.1139,0.0875,1.18,0.1159,1
967.7732,0.3087,1.876,0.976,0.0,187.1531,22084.7276,0.0226,0.0,0.644,1
509.6233,0.4597,1.373,2.31,0.259,220.8441,9520.2137,0.0306,1.3414,0.0865,1
466.4657,0.4602,2.284,37.399,5.897,283.5884,10878.1795,0.0587,1.0374,0.0643,1
91.1087,0.2091,2.236,0.295,0.0,0.9066,2615.6515,0.0493,0.0,0.5516,1
186.3421,0.1143,1.806,0.741,0.0,7.7957,5310.3283,0.0836,0.0,0.3257,1
162.9837,0.6086,1.308,2.457,1.186,55.6058,6259.2629,0.3015,52.2857,0.2468,1
277.645,0.5257,1.141,1.306,0.0,47.4075,9037.2999,0.1182,50.25,0.3067,1
283.8251,0.8101,1.508,0.989,0.154,90.759,25390.1633,0.2053,1.1681,0.3818,1
150.5832,0.758,2.415,2.394,1.487,83.1837,17503.4304,0.3167,0.0291,0.2821,1
208.2284,0.3982,2.467,1.031,0.345,60.6804,10696.2171,0.1774,0.0,0.2527,1
157.2328,0.3915,2.297,1.086,0.633,41.3877,14316.3227,0.0677,2.6087,0.2104,1
73.9039,0.4379,1.972,1.309,0.188,2.2215,2785.3209,0.1898,15.0,0.2867,1
194.6024,0.7531,1.6,2.307,0.764,54.8998,8401.7682,0.1803,4.8406,0.195,1
160.4856,0.6277,2.883,3.498,1.446,22.9722,7733.2624,0.1546,0.0127,0.134,1
153.1417,0.7012,1.027,2.836,1.452,100.0561,14303.9695,0.3602,0.0724,0.3597,1
1328.45,0.3817,2.404,0.359,0.0,737.4026,37422.6232,0.0014,0.0,0.7237,1
480.5115,0.4831,1.675,9.772,1.656,265.6469,25028.1229,0.0828,0.9807,0.057,1
895.3329,0.2857,2.02,1.21,0.145,440.6525,17914.9565,0.0653,153.4286,0.1045,1
60.7907,0.4137,1.948,1.165,0.92,14.1462,5739.3018,0.268,0.0,0.3503,1
207.9227,0.6657,2.084,1.745,0.679,50.4933,8983.0006,0.0772,3.6667,0.187,1
908.4498,0.2829,2.003,0.527,0.0,112.2238,17098.8907,0.0011,0.0,0.6032,1
150.1931,0.2725,1.06,4.503,1.93,23.6974,7486.174,0.1022,0.0015,0.1746,1
154.7744,0.4273,2.084,0.568,0.128,16.3834,5636.3472,0.0101,0.0,0.2792,1
473.5555,0.5831,1.387,8.093,2.522,602.445,16524.897,0.1004,1.3429,0.1194,1
223.6412,0.4834,1.091,2.649,1.671,148.887,16703.3184,0.3128,8.931,0.2478,1
287.8368,0.2937,1.147,0.698,0.39,114.5752,17793.1239,0.0003,0.0,0.0932,1
283.4409,0.6934,2.692,4.286,1.485,218.3006,10644.7976,0.2461,1.141,0.1465,1
207.9111,0.4772,1.812,0.566,0.299,68.7876,8194.4852,0.5315,9.5455,0.0932,1
257.4964,0.7098,2.179,1.889,0.216,293.2528,16857.1841,0.1833,2.7642,0.4347,1
332.2284,0.7018,2.633,2.329,0.693,137.5512,15945.7362,0.0887,0.5405,0.0734,1
316.922,0.3422,1.481,2.377,0.366,36.4166,8915.5191,0.0671,0.0027,0.2267,1
603.6242,0.3777,1.252,3.076,0.159,422.58,14949.1263,0.0942,1.9631,0.1601,1
507.727,0.4178,2.875,11.086,1.578,325.1299,13035.4612,0.0853,1.2005,0.0628,1
582.0201,0.4303,2.833,3.961,0.463,331.6649,12636.3866,0.0396,1.0734,0.038,1
100.4204,0.6436,1.155,3.098,1.792,16.1307,5174.1887,0.1487,0.4958,0.233,1
264.6728,0.2138,1.117,0.875,0.407,45.3851,11308.8805,0.0921,0.0,0.0635,1
181.0775,0.1748,2.548,4.607,1.248,8.0001,6449.129,0.0015,0.0,0.1311,1
360.686,0.3981,1.251,14.324,3.431,371.5357,9268.031,0.1033,1.0392,0.1256,1
567.3819,0.5377,1.965,2.254,0.978,636.3254,23762.2372,0.101,23.7,0.1434,1
206.0647,0.165,1.528,0.431,0.209,24.0714,7290.6734,0.189,0.0,0.1118,1
212.323,0.5122,2.282,6.562,2.096,71.065,8843.6206,0.1611,0.4515,0.1202,1
135.3411,0.0799,2.987,0.471,0.0,7.8816,8578.4845,0.0063,0.0,0.4788,1
760.8064,0.5259,1.403,0.711,0.228,878.4151,24088.4036,0.3325,0.2541,0.0619,1
274.5284,0.6251,2.939,5.201,2.083,127.887,10323.3376,0.1302,3.3866,0.1618,1
406.4435,0.2501,1.473,1.701,0.678,100.5717,13075.7196,0.2353,0.0091,0.0716,1
18.6119,0.4779,2.385,1.306,0.909,1.3824,1696.1375,0.2915,0.0,0.5226,1
405.7941,0.4193,2.336,1.22,0.329,46.84,12675.8284,0.0802,0.0,0.04,1
779.4608,0.5182,2.139,14.711,2.364,766.9048,22773.5863,0.0571,1.0591,0.0743,1
304.6874,0.7427,1.422,3.667,1.223,118.9102,9187.9171,0.0987,0.2288,0.1209,1
287.5937,0.4902,2.171,1.885,0.183,43.317,9328.586,0.123,256.5,0.1488,1
127.9914,0.7397,2.539,3.519,1.538,25.4744,8433.0916,0.4258,9.5714,0.1901,1
297.7158,0.8311,1.716,6.009,1.155,129.7855,12952.3434,0.2189,1.7194,0.1709,1
582.4193,0.5774,1.646,4.269,0.763,533.9835,15130.9585,0.0758,0.861,0.103,1
352.0571,0.683,2.427,2.805,0.471,217.3038,10800.4095,0.111,0.054,0.0421,1
876.1479,0.0656,1.966,0.865,0.0,127.0128,22244.675,0.0005,0.0,0.5874,1
68.9445,0.6935,1.389,7.144,2.388,7.4501,4858.9233,0.1928,0.227,0.2906,1
213.3378,0.5597,1.422,1.943,0.193,47.6144,14723.4375,0.1383,0.5983,0.259,1
27.8974,0.4591,1.914,0.785,0.414,0.6985,1311.0965,0.2658,0.0,0.4149,1
285.7599,0.6852,1.382,2.516,0.421,61.905,7613.4707,0.0825,0.7612,0.041,1
353.2985,0.5668,2.533,13.25,2.061,187.8197,10938.001,0.0928,1.2887,0.1163,1
391.0593,0.5912,1.213,6.143,1.39,238.2795,12762.7498,0.1089,0.6899,0.0979,1
261.292,0.4867,1.286,9.894,3.091,118.9978,9961.861,0.1127,0.6477,0.1849,1
282.8433,0.4592,1.821,6.125,1.628,96.7457,7689.8038,0.0686,1.4243,0.1085,1
285.9067,0.7454,1.094,6.869,2.176,165.184,10632.5823,0.1547,0.9699,0.16,1
544.6367,0.6252,2.472,9.023,1.134,441.7209,15993.2855,0.0876,1.4787,0.0974,1
546.5505,0.415,2.046,0.75,0.126,126.5398,21131.8772,0.0203,0.0135,0.4065,1
363.5139,0.6629,1.613,2.265,0.305,100.771,11013.2511,0.1222,0.9487,0.0674,1
449.9045,0.5475,2.385,1.31,0.0,119.8822,10611.9617,0.234,32.7059,0.4134,1
73.4843,0.4644,2.221,1.282,0.218,2.5584,3163.0668,0.3712,10.4286,0.2286,1
500.9525,0.5623,2.222,16.093,3.41,519.061,15825.8054,0.0616,1.0073,0.0985,1
56.6977,0.6847,1.785,1.242,0.697,4.7516,4001.9537,0.0714,1.0,0.2554,1
519.7243,0.1119,2.796,0.911,0.0,83.0759,8098.6158,0.028,0.0,0.2087,1
381.728,0.5491,1.288,1.789,0.124,66.2186,7500.5588,0.233,14.0909,0.4019,1
558.6952,0.7073,1.633,1.26,0.0,142.3563,12626.0042,0.0239,0.9412,0.6575,1
198.5059,0.8039,1.398,4.622,0.888,88.6958,6405.5024,0.1376,0.5129,0.1786,1
697.5812,0.4647,2.743,5.041,0.952,402.6337,17856.2035,0.0532,0.4848,0.0433,1
677.7717,0.6105,2.295,9.59,2.175,3725.822,42883.7673,0.1567,1.3372,0.1649,1
594.5201,0.4406,2.268,22.557,3.259,427.6068,16047.8654,0.0513,1.0709,0.0872,1
63.6446,0.3897,1.438,1.604,0.0,0.7051,3889.7171,0.1001,1.5,0.5327,1
681.7749,0.5504,1.604,1.907,0.572,313.5821,18304.9966,0.0578,0.0,0.0566,1
403.6279,0.5872,2.22,2.604,0.898,193.1599,15979.9358,0.1853,70.3077,0.1825,1
363.2831,0.5665,2.836,4.339,0.763,148.6978,10770.0352,0.0156,0.2057,0.094,1
595.8912,0.3503,1.692,3.737,0.483,1330.6356,43510.8605,0.0774,1.3094,0.0852,1
478.3606,0.5325,2.004,5.38,1.113,346.6594,20732.7949,0.1492,1.866,0.1567,1
247.9121,0.5544,1.941,0.848,0.429,105.9529,6208.0329,0.0098,0.1479,0.0752,1
481.728,0.7032,2.164,8.433,1.864,367.9476,16615.7655,0.1576,0.7741,0.1364,1
461.8872,0.6261,1.213,6.061,2.087,566.9576,22897.6081,0.1026,1.1193,0.1944,1
54.717,0.4941,1.849,1.442,0.918,8.9138,8095.6896,0.1473,12.3333,0.1938,1
283.1396,0.8185,1.929,5.949,1.9,137.3556,11232.3812,0.1073,2.3437,0.1621,1
316.8509,0.5482,1.1,0.973,0.366,152.3504,13927.4419,0.3155,0.7561,0.1175,1
581.698,0.3046,1.013,1.124,0.0,61.8892,3711.1725,0.0006,0.824,0.3348,0
528.1429,0.3091,1.237,0.966,0.0,84.4117,3460.0929,0.0025,1.0381,0.3785,0
444.5294,0.3349,1.394,1.003,0.0,64.8139,2979.0101,0.0069,1.5577,0.0384,0
585.6322,0.2758,1.393,14.25,0.846,131.4309,2805.5945,0.0032,0.9306,0.0124,0
253.6823,0.2424,2.426,0.983,0.484,0.2129,3202.1638,0.0001,0.0,0.0619,0
248.8719,0.2424,2.394,1.002,0.5,0.2129,1228.5923,0.0001,0.0,0.0619,0
607.4174,0.282,2.393,13.668,0.0,129.875,2479.2787,0.0047,0.9553,0.0041,0
354.3511,0.4311,1.327,0.352,0.0,15.8636,2738.366,0.1049,0.0,0.5402,0
431.1627,0.2542,2.393,2.938,0.253,17.0682,2093.4218,0.0206,0.0162,0.0162,0
631.4837,0.2931,2.394,11.306,0.253,142.7791,2669.9915,0.0033,1.2358,0.0049,0
480.6641,0.1217,2.966,0.769,0.0,3.5709,3896.1136,0.0066,0.0,0.526,0
473.553,0.2982,2.393,1.134,0.0,2.4756,2002.7152,0.0054,0.0,0.3085,0
644.058,0.2801,1.194,16.946,0.0,142.9141,2516.804,0.003,1.1347,0.0068,0
593.1001,0.471,2.894,7.934,0.0,121.0381,2582.0263,0.003,1.0605,0.0184,0
592.7323,0.424,2.393,7.839,0.45,130.9232,2727.4982,0.0029,0.9815,0.0125,0
579.4663,0.4415,2.393,7.956,0.234,124.8601,2422.1165,0.0267,0.9624,0.0067,0
543.4738,0.2771,2.393,0.517,0.0,13.2387,3212.1262,0.0004,0.0,0.3381,0
653.4818,0.2888,2.76,10.53,0.0,145.0732,2774.8485,0.0033,1.2629,0.3213,0
663.7106,0.2705,2.395,2.781,0.0,146.2011,2580.9453,0.002,1.0863,0.3161,0
568.4817,0.2243,1.393,5.587,0.0,104.9112,2194.5946,0.0023,0.5712,0.009,0
563.8709,0.4709,1.843,8.575,0.487,121.5295,2408.353,0.0035,1.0722,0.0064,0
521.5755,0.0,1.393,0.301,0.0,0.2614,1684.9617,0.0,0.0,0.2566,0
204.1316,0.1177,1.393,0.999,0.431,11.4286,2565.0882,0.0407,0.0,0.0563,0
553.4327,0.3522,1.239,1.183,0.0,81.2854,3754.0691,0.0064,0.8643,0.4013,0
712.7622,0.2998,2.977,2.479,0.0,160.9604,3205.2112,0.0047,1.5229,0.3259,0
340.7854,0.0,1.393,1.014,0.316,0.2492,2130.2359,0.0,0.0,0.048,0
484.4081,0.0569,1.393,1.251,0.0,9.849,2367.3236,0.0042,0.0308,0.2722,0
619.4077,0.2695,1.393,3.471,0.0,134.4432,2494.5549,0.0025,0.9852,0.0463,0
633.4902,0.2866,1.394,10.784,0.153,141.4832,2674.8929,0.0053,1.1845,0.0051,0
596.4642,0.4717,2.028,8.481,0.133,123.2408,2666.109,0.003,1.161,0.0062,0
606.0986,0.2544,2.393,6.144,0.0,120.6309,2969.9133,0.0034,0.7374,0.3104,0
595.0689,0.2808,2.393,5.969,0.0,124.0233,2623.4109,0.004,0.8914,0.3064,0
524.6224,0.2259,1.561,0.916,0.0,5.064,2149.5002,0.0114,0.0,0.2799,0
557.2131,0.445,1.607,5.967,0.2,97.4822,2279.5102,0.0032,2.021,0.0085,0
255.7541,0.0534,2.393,1.016,0.448,3.0089,3819.6857,0.0098,0.0,0.0576,0
661.5672,0.2635,2.394,2.736,0.0,145.1089,2219.7244,0.002,1.0315,0.2921,0
598.7121,0.2667,1.393,4.227,0.0,119.9704,3197.4849,0.0043,0.7666,0.317,0
635.4052,0.2991,1.393,5.584,0.0,140.3941,2712.8738,0.0068,1.2297,0.2939,0
467.9547,0.1137,2.826,0.787,0.0,5.1638,4632.9846,0.0217,0.0,0.4901,0
589.8179,0.3819,2.783,13.796,0.0,120.9116,2292.6712,0.0041,1.0354,0.2934,0
421.3793,0.3309,2.979,0.26,0.0,12.8125,4696.9545,0.0602,0.0,0.4489,0
533.1328,0.0,1.394,0.284,0.0,0.2614,4724.4692,0.0,0.0,0.584,0
477.6958,0.3067,1.394,0.402,0.0,21.2808,3671.1526,0.0063,0.0,0.3855,0
456.0318,0.0975,1.394,1.486,0.0,3.2941,1902.8887,0.0035,0.0,0.371,0
572.446,0.4023,2.394,5.479,0.167,101.6253,2516.7451,0.003,1.9676,0.0092,0
658.1932,0.2856,1.561,2.527,0.0,147.9177,2695.5485,0.0023,1.4418,0.2931,0
332.6083,0.0,2.393,1.016,0.348,0.198,2346.9794,0.0001,0.0,0.0489,0
617.3896,0.2774,1.393,16.223,0.153,132.87,2519.239,0.0035,0.9661,0.0035,0
431.4008,0.4186,2.392,1.583,0.0,24.2166,2174.6115,0.0229,0.0,0.2775,0
611.02,0.3479,1.393,10.287,0.0,128.6141,2567.1127,0.0054,0.9112,0.3083,0
597.7187,0.2675,1.393,3.568,0.0,120.6229,2467.2126,0.0033,0.7812,0.3236,0
470.5977,0.1064,1.777,0.561,0.0,3.4982,2136.8824,0.0045,0.0,0.3259,0
481.8514,0.3473,2.394,1.201,0.0,68.8232,2713.05,0.0182,1.2261,0.3058,0
321.9668,0.8297,2.704,5.548,0.712,91.6748,9259.9982,0.1032,1.8497,0.0993,1
419.562,0.4576,2.772,0.432,0.0,41.4475,9977.8712,0.0182,0.0,0.3177,1
730.7552,0.4125,2.291,6.761,0.831,732.4147,17574.8031,0.0431,0.9759,0.0804,1
261.1314,0.165,2.313,0.489,0.0,20.7275,7714.8009,0.0041,0.0,0.4044,1
525.753,0.6148,2.487,11.331,2.412,713.3136,13089.0916,0.0929,1.1298,0.1049,1
108.5679,0.5146,2.329,0.586,0.0,6.0,5617.2228,0.3085,0.0,0.5297,1
521.3624,0.3513,2.376,9.825,1.462,424.174,29733.2993,0.042,0.8152,0.0681,1
381.0692,0.7402,2.762,9.624,1.579,251.1985,10978.6533,0.1335,1.1219,0.1003,1
402.328,0.733,1.035,4.016,0.824,169.5218,15899.8249,0.0853,0.513,0.1077,1
391.9763,0.4692,1.561,7.773,0.958,130.3241,9843.3398,0.0415,0.8433,0.0834,1
227.0759,0.4532,2.323,0.944,0.466,106.7352,12399.8493,0.0278,0.0,0.1545,1
509.2894,0.4769,2.788,12.647,2.809,257.5821,13355.6775,0.0993,1.0783,0.0611,1
422.1937,0.3047,2.554,1.496,0.658,222.7537,17231.9026,0.0228,0.0,0.1252,1
600.6614,0.5058,2.561,13.338,2.427,427.5073,16423.2049,0.1089,1.1145,0.0867,1
458.0313,0.4036,1.107,11.661,2.181,412.0685,13381.6728,0.0334,0.7396,0.0723,1
533.2734,0.514,1.385,3.266,0.0,187.1815,12189.2085,0.0287,2.1421,0.1868,1
482.4859,0.6189,1.211,12.926,2.143,418.7482,13902.8828,0.0896,1.2203,0.0667,1
707.7586,0.5284,1.446,10.226,1.569,549.3458,17351.7924,0.0744,1.2274,0.0824,1
558.5206,0.7486,2.328,1.019,0.223,231.9222,18493.3838,0.1128,0.5385,0.0923,1
383.9751,0.4443,1.138,23.432,3.996,317.0692,11867.4369,0.0611,1.0458,0.0945,1
384.4046,0.7121,1.186,6.81,1.45,278.2967,14695.0839,0.1364,0.5995,0.134,1
341.995,0.7642,2.242,2.258,0.561,109.4838,12291.5795,0.1582,17.8485,0.2238,1
256.6146,0.747,1.722,3.977,1.08,45.755,8237.2711,0.1161,0.0463,0.1624,1
555.2071,0.3688,2.905,9.34,0.99,390.4666,16373.8062,0.0424,1.3034,0.0423,1
367.9354,0.718,2.763,6.765,0.385,154.867,10564.0543,0.0759,1.1708,0.069,1
470.6849,0.565,2.034,0.887,0.0,107.0943,14016.8452,0.1543,0.9245,0.3525,1
166.1748,0.7789,1.784,6.385,2.449,65.3994,7956.7559,0.2361,0.0995,0.2196,1
295.502,0.5369,2.713,0.948,0.398,94.7611,11355.2109,0.0974,87.3333,0.1203,1
752.9936,0.2998,1.471,1.773,0.0,353.8233,15627.1326,0.034,1.6,0.2565,1
356.2086,0.47,1.783,3.546,0.464,79.6538,9024.0136,0.0427,0.1446,0.1176,1
400.3856,0.1941,2.378,2.7,0.529,41.6549,11004.69,0.0271,0.0,0.0594,1
495.0061,0.3907,1.593,10.883,1.714,429.8663,14314.2593,0.0511,1.0513,0.1184,1
527.7577,0.4142,2.161,1.165,0.0,79.9388,4008.5921,0.0309,0.8605,0.4167,0
534.5231,0.0,2.393,0.334,0.0,0.1286,5232.1646,0.0,0.0,0.495,0
427.1269,0.264,1.393,2.014,0.248,0.2338,1670.7629,0.0,0.0,0.023,0
596.3455,0.3688,2.394,16.253,0.0,120.842,2513.0751,0.0041,1.2763,0.0099,0
605.4521,0.3043,2.393,14.433,0.0,125.6151,2450.8142,0.0045,0.8572,0.2875,0
480.3608,0.0639,2.442,1.083,0.0,2.8298,1901.9365,0.0056,0.0,0.278,0
585.1049,0.3001,2.857,16.623,0.699,124.2121,2669.8729,0.0031,0.8948,0.0101,0
302.5483,0.0,2.078,1.333,0.487,0.02,3764.5429,0.0,0.0,0.0426,0
633.573,0.2677,2.393,10.07,0.0,134.5609,2786.952,0.0033,0.932,0.3212,0
584.7444,0.2427,2.393,5.586,0.0,112.5294,2456.8561,0.0031,0.6696,0.3225,0
512.3234,0.0,1.512,0.995,0.0,0.1357,5631.869,0.0,0.0,0.6432,0
552.995,0.0,2.393,0.267,0.0,0.2426,6388.4553,0.0,0.0,0.4506,0
601.0331,0.3956,2.393,6.625,0.0,126.8107,2424.116,0.0081,1.0578,0.3039,0
599.8938,0.3,1.393,3.584,0.0,125.4342,2792.2366,0.0058,1.0478,0.311,0
578.8226,0.3915,1.393,3.485,0.233,121.7616,2397.6286,0.005,0.7033,0.0138,0
591.3956,0.4497,1.393,4.777,0.0,115.0935,3436.254,0.0038,0.6832,0.3204,0
217.4506,0.2641,2.393,1.0,0.499,10.2127,3781.152,0.0398,0.0,0.0604,0
476.4409,0.125,2.394,2.204,0.0,1.4656,2317.5266,0.0025,0.0,0.0767,0
569.5611,0.4522,2.491,1.117,0.0,79.2388,4691.9102,0.0058,0.8577,0.4429,0
604.5335,0.2773,1.393,13.579,0.202,130.8787,2508.9563,0.0034,0.9448,0.0084,0
447.0271,0.2137,1.571,0.815,0.0,6.5404,4447.7251,0.0218,0.0,0.5724,0
608.8865,0.3119,1.393,13.223,0.0,128.225,2447.711,0.0064,0.8933,0.288,0
511.7015,0.0,1.933,0.758,0.0,0.0213,5276.9907,0.0,0.0,0.5944,0
281.78,0.3679,1.394,0.999,0.249,12.7797,4426.1306,0.0392,0.0,0.0455,0
607.0092,0.3791,2.393,10.854,0.25,131.9289,2685.955,0.0081,1.0877,0.0051,0
593.5435,0.3162,2.393,16.1,0.0,121.4455,2385.8237,0.0044,0.8141,0.2955,0
421.0656,0.2846,1.976,0.638,0.0,9.5385,2398.7221,0.0466,0.0,0.4096,0
511.5978,0.3361,2.394,1.017,0.0,73.9535,3339.1854,0.005,1.264,0.4647,0
425.4933,0.3619,2.394,0.434,0.0,8.7037,4208.2401,0.0397,0.0,0.4881,0
408.7225,0.0207,2.393,2.168,0.333,0.4906,1283.0841,0.0003,0.0,0.0223,0
628.2016,0.2788,2.393,12.994,0.0,136.5481,2596.676,0.0028,1.0579,0.0361,0
488.7179,0.1006,1.02,0.863,0.0,2.9147,6889.6472,0.0177,0.0,0.471,0
284.8924,0.274,1.393,1.018,0.396,5.363,4332.9763,0.0094,0.0,0.0518,0
620.8966,0.2835,1.393,12.453,0.0,134.3945,2506.2819,0.0041,1.0549,0.2961,0
453.7412,0.0655,1.679,1.049,0.0,3.3236,1688.3066,0.005,0.0,0.281,0
425.5752,0.2681,2.394,0.701,0.0,9.7474,3024.1882,0.0256,0.0,0.2687,0
615.8125,0.3929,2.393,10.408,0.217,133.0183,2754.9117,0.0051,1.0161,0.0052,0
618.7662,0.3992,2.393,10.811,0.134,131.7924,2706.5951,0.0041,1.0441,0.0101,0
549.4524,0.0,2.393,0.285,0.0,0.2516,3501.4689,0.0,0.0,0.3913,0
608.2772,0.3442,2.393,3.218,0.15,131.8554,2127.8661,0.0069,0.8443,0.0145,0
583.8589,0.452,1.393,4.959,0.0,113.623,2740.3798,0.0037,0.6917,0.3154,0
517.0734,0.0,2.394,0.401,0.0,0.14,2947.9304,0.0,0.0,0.4557,0
583.0123,0.3596,2.393,17.004,0.622,123.3669,2413.5505,0.0027,1.2592,0.0105,0
613.9671,0.2815,2.393,13.124,0.186,129.6506,2433.5707,0.0033,0.8619,0.0043,0
420.4267,0.0672,1.833,1.016,0.0,6.6776,1639.8911,0.0054,0.0,0.2796,0
617.8553,0.3564,1.394,14.104,0.183,132.4273,2661.0305,0.0034,1.0802,0.0081,0
482.1065,0.1738,1.393,2.151,0.0,0.8209,1701.8148,0.0018,0.0,0.3233,0
670.5026,0.4241,1.393,0.401,0.0,157.9257,5471.687,0.0138,1.5283,0.2622,0
584.1492,0.0,2.393,1.019,0.498,0.1098,5919.8261,0.0,0.0,0.059,0
576.0308,0.2592,1.393,4.431,0.0,113.9251,2852.3133,0.0032,0.7377,0.3132,0
616.9752,0.2661,1.394,7.136,0.169,133.0739,2472.2902,0.0027,0.9153,0.0073,0
470.3136,0.134,1.029,0.617,0.0,6.2568,2549.2465,0.0269,0.0,0.2736,0
610.3412,0.3609,1.393,13.986,0.301,129.3906,2451.8667,0.0037,1.0578,0.0081,0
349.1613,0.0,2.979,1.415,0.486,0.0802,4494.9441,0.0,0.0,0.0378,0
526.4253,0.0,2.393,0.385,0.0,0.2319,4590.0052,0.0,0.0,0.4651,0
614.4888,0.4109,2.393,7.922,0.0,126.8046,2479.1843,0.0054,0.8073,0.032,0
517.6231,0.3457,1.494,1.191,0.0,64.7058,3092.2057,0.0155,0.9008,0.3058,0
411.9657,0.4217,1.75,1.251,0.0,54.1628,3857.2354,0.0216,0.9764,0.4435,0
617.2595,0.289,2.253,13.748,0.134,132.5724,2497.0388,0.0047,0.9368,0.0082,0
454.9915,0.0841,1.75,1.133,0.0,5.3957,1800.9744,0.0193,0.0,0.2779,0
590.0236,0.3461,2.393,15.696,0.186,123.7828,2375.0762,0.0042,0.992,0.0037,0
451.8436,0.0595,1.887,1.183,0.0,3.707,1641.2797,0.0043,0.0,0.2778,0
518.7961,0.3538,2.179,0.703,0.0,19.8771,3989.2274,0.0002,0.0,0.3615,0
472.9387,0.1467,2.393,2.687,0.0,5.2423,2252.2841,0.0194,0.0152,0.0572,0
554.2293,0.2831,2.395,7.468,0.849,132.4299,3053.5423,0.0044,0.9947,0.0227,0
706.0714,0.2967,2.394,3.95,0.0,157.8085,2872.864,0.003,1.7652,0.3079,0
285.2979,0.0,2.293,1.115,0.487,0.2564,3049.5677,0.0,0.0,0.0518,0
305.8785,0.4865,2.393,1.016,0.397,62.5682,4758.361,0.0147,1.4426,0.0518,0
479.946,0.216,1.393,2.202,0.0,1.5062,1984.1101,0.0028,0.0,0.327,0
511.698,0.2334,1.393,0.235,0.0,0.2095,3180.468,0.0001,0.0,0.5086,0
585.5472,0.0,2.393,1.016,0.498,0.0,6217.3877,0.0,0.0,0.059,0
388.245,0.1358,2.393,3.0,0.446,22.9356,1840.3125,0.0043,0.0802,0.0352,0
713.1171,0.2942,2.393,2.001,0.165,161.9868,3914.6188,0.0035,2.6327,0.0222,0
489.88,0.0,2.393,1.051,0.0,0.2054,1924.6736,0.0001,0.0,0.3664,0
639.6568,0.2928,2.394,5.5,0.0,141.9834,2605.7446,0.0033,1.3103,0.3013,0
440.0186,0.0414,2.627,0.783,0.0,5.2479,1763.4094,0.0536,0.0,0.2785,0
606.4792,0.386,2.571,11.474,0.2,130.7458,2530.4799,0.0051,1.1228,0.0097,0
371.3718,0.1743,2.393,1.016,0.249,3.2496,5193.0035,0.0077,0.0,0.044,0
486.939,0.2435,2.393,1.235,0.0,0.2101,1523.268,0.0001,0.0,0.3855,0
586.9477,0.0,2.393,1.014,0.481,0.0852,5342.512,0.0,0.0,0.059,0
536.3131,0.2242,2.394,2.804,0.0,88.7117,2418.526,0.0041,0.4639,0.3104,0
461.6298,0.2944,1.392,2.005,0.436,125.9337,3107.4928,0.0041,1.0977,0.0251,0
639.8697,0.2887,2.393,5.801,0.0,139.9514,2673.2491,0.0064,1.0828,0.3068,0
427.6761,0.3419,2.81,0.671,0.0,6.8354,2088.881,0.008,0.0,0.3623,0
